,user_id,name,category,skill_level
1549,ccb09d7d-2349-11ea-9729-74d02b9c93aa,The 4 P-s of Marketing,kM,4
1550,ccb09d7d-2349-11ea-9729-74d02b9c93aa,Time management,kM,2
1551,ccb09d7d-2349-11ea-9729-74d02b9c93aa,Active listening,kM,1
1553,ccb09d7f-2349-11ea-b062-74d02b9c93aa,Application Programming Interface (API),Nl,3
1554,ccb09d7f-2349-11ea-b062-74d02b9c93aa,Cold-calling,Nl,5
1555,ccb09d7f-2349-11ea-b062-74d02b9c93aa,Wordpress,Nl,4
1556,ccb09d7f-2349-11ea-b062-74d02b9c93aa,Big Data Analysis,hw,3
1557,ccb09d80-2349-11ea-a587-74d02b9c93aa,Color sense & theory,wO,1
1558,ccb09d80-2349-11ea-a587-74d02b9c93aa,Paid social media advertisements,wO,1
1559,ccb09d80-2349-11ea-a587-74d02b9c93aa,Content Management Systems (CMS),wO,5
1560,ccb09d80-2349-11ea-a587-74d02b9c93aa,Storyboarding,xT,5
1561,ccb09d80-2349-11ea-a587-74d02b9c93aa,B2B Marketing,xT,1
1563,ccb09d82-2349-11ea-8ae0-74d02b9c93aa,Surgery preparation,yt,3
1564,ccb09d82-2349-11ea-8ae0-74d02b9c93aa,Telemetry,yt,3
1565,ccb09d82-2349-11ea-8ae0-74d02b9c93aa,Social media/digital communication,yt,2
1566,ccb09d82-2349-11ea-8ae0-74d02b9c93aa,Microsoft Excel,yt,2
1567,ccb09d82-2349-11ea-8ae0-74d02b9c93aa,Illustrator,gn,5
1568,ccb09d82-2349-11ea-8ae0-74d02b9c93aa,Motivation,vC,5
1569,ccb09d82-2349-11ea-8ae0-74d02b9c93aa,Basic knowledge of user interface communication,vC,5
1570,ccb09d82-2349-11ea-8ae0-74d02b9c93aa,InDesign,vC,3
1572,ccb09d84-2349-11ea-b37c-74d02b9c93aa,CPR,Fl,5
1573,ccb09d84-2349-11ea-b37c-74d02b9c93aa,Product knowledge,Fl,3
1574,ccb09d84-2349-11ea-b37c-74d02b9c93aa,Search Engine Optimization (SEO),Fl,4
1575,ccb09d84-2349-11ea-b37c-74d02b9c93aa,Buyer-Responsive selling,vO,2
1576,ccb09d84-2349-11ea-b37c-74d02b9c93aa,Patience,vO,4
1577,ccb09d85-2349-11ea-9d40-74d02b9c93aa,Technological & digital literacy,Qi,5
1578,ccb09d86-2349-11ea-bd6e-74d02b9c93aa,SAS,tq,1
1579,ccb09d87-2349-11ea-a9db-74d02b9c93aa,HTML/CSS,OC,5
1580,ccb09d87-2349-11ea-a9db-74d02b9c93aa,Data visualization & pattern-finding through critical thinking,OC,4
1581,ccb09d87-2349-11ea-a9db-74d02b9c93aa,Negotiation,OC,4
1582,ccb09d87-2349-11ea-a9db-74d02b9c93aa,Educational platforms,Mo,2
1583,ccb09d87-2349-11ea-a9db-74d02b9c93aa,Data visualization & pattern-finding through critical thinking,Mo,5
1584,ccb09d87-2349-11ea-a9db-74d02b9c93aa,Mathematics,Mo,4
1585,ccb09d87-2349-11ea-a9db-74d02b9c93aa,Web scraping,Li,1
1586,ccb09d87-2349-11ea-a9db-74d02b9c93aa,Physical endurance,Li,3
1587,ccb09d87-2349-11ea-a9db-74d02b9c93aa,Surgery preparation,Li,3
1588,ccb09d87-2349-11ea-a9db-74d02b9c93aa,CRO and A/B Testing,Li,4
1591,ccb09d8a-2349-11ea-8498-74d02b9c93aa,Targeting and marketing through visual communications,oX,4
1592,ccb09d8a-2349-11ea-8498-74d02b9c93aa,CSS preprocessors,oX,1
1593,ccb09d8a-2349-11ea-8498-74d02b9c93aa,Consumer Behavior Drivers,uS,5
1594,ccb09d8a-2349-11ea-8498-74d02b9c93aa,Microsoft Visio,uS,3
1595,ccb09d8a-2349-11ea-8498-74d02b9c93aa,Problem-solving,uS,2
1596,ccb09d8a-2349-11ea-8498-74d02b9c93aa,Content Management Systems (CMS),vw,5
1597,ccb09d8a-2349-11ea-8498-74d02b9c93aa,Attention to detail & aesthetics,vw,2
1598,ccb09d8a-2349-11ea-8498-74d02b9c93aa,Agile Business Analysis,vw,4
1599,ccb09d8a-2349-11ea-8498-74d02b9c93aa,"Git/Version control (Github, gitlab)",vw,5
1600,ccb09d8b-2349-11ea-99b2-74d02b9c93aa,Interactive media design,mv,5
1601,ccb09d8b-2349-11ea-99b2-74d02b9c93aa,General business knowledge,mv,4
1602,ccb09d8c-2349-11ea-981e-74d02b9c93aa,Illustrator,ES,3
1603,ccb09d8c-2349-11ea-981e-74d02b9c93aa,Teamwork,ES,5
1604,ccb09d8c-2349-11ea-981e-74d02b9c93aa,Buyer engagement,ES,1
1605,ccb09d8d-2349-11ea-8a40-74d02b9c93aa,Storyboarding,Dl,4
1606,ccb09d8d-2349-11ea-8a40-74d02b9c93aa,SEM,Dl,4
1607,ccb09d8d-2349-11ea-8a40-74d02b9c93aa,Data analysis,Dl,5
1608,ccb09d8d-2349-11ea-8a40-74d02b9c93aa,Business Process Modeling,Dl,5
1609,ccb09d8d-2349-11ea-8a40-74d02b9c93aa,Web analytics,ip,5
1610,ccb09d8e-2349-11ea-97f4-74d02b9c93aa,General business knowledge,IZ,1
1611,ccb09d8e-2349-11ea-97f4-74d02b9c93aa,Wireframes,IZ,2
1612,ccb09d8e-2349-11ea-97f4-74d02b9c93aa,Time management,IZ,4
1616,ccb09d92-2349-11ea-9cc0-74d02b9c93aa,Buyer engagement,OM,5
1617,ccb09d92-2349-11ea-9cc0-74d02b9c93aa,Microsoft Excel,OM,5
1619,ccb09d94-2349-11ea-aee3-74d02b9c93aa,PESTEL,Fq,2
1620,ccb09d94-2349-11ea-aee3-74d02b9c93aa,Customer Relationship Management (CRM),YP,2
1621,ccb09d94-2349-11ea-aee3-74d02b9c93aa,Know Your Customers (KYC),Au,3
1622,ccb09d94-2349-11ea-aee3-74d02b9c93aa,Project/campaign management,Au,3
1623,ccb09d95-2349-11ea-a98e-74d02b9c93aa,Attention to detail,xX,3
1624,ccb09d95-2349-11ea-a98e-74d02b9c93aa,Porter’s Five Forces,xX,3
1625,ccb09d95-2349-11ea-a98e-74d02b9c93aa,Paperwork/record-keeping abilities,xX,2
1626,ccb09d95-2349-11ea-a98e-74d02b9c93aa,Effective communication and sociability,xX,4
1627,ccb09d95-2349-11ea-a98e-74d02b9c93aa,Search Engine Optimization (SEO),Tf,1
1628,ccb09d95-2349-11ea-a98e-74d02b9c93aa,The 4 P-s of Marketing,Tf,3
1629,ccb09d95-2349-11ea-a98e-74d02b9c93aa,Know Your Customers (KYC),Tf,4
1630,ccb09d95-2349-11ea-a98e-74d02b9c93aa,Graphic User Interfaces (GUI),Tf,5
1631,ccb09d96-2349-11ea-b488-74d02b9c93aa,Closing,fI,3
1632,ccb09d96-2349-11ea-b488-74d02b9c93aa,Big Data Analysis,fI,3
1633,ccb09d96-2349-11ea-b488-74d02b9c93aa,Revenue recognition,fI,4
1634,ccb09d97-2349-11ea-bde0-74d02b9c93aa,General business knowledge,qr,4
1635,ccb09d97-2349-11ea-bde0-74d02b9c93aa,Six Sigma techniques,qr,3
1636,ccb09d97-2349-11ea-bde0-74d02b9c93aa,Surgery preparation,qr,3
1637,ccb09d97-2349-11ea-bde0-74d02b9c93aa,Interactive media design,qr,2
1638,ccb09d98-2349-11ea-8d10-74d02b9c93aa,Microsoft Excel,wc,2
1639,ccb09d98-2349-11ea-8d10-74d02b9c93aa,Mathematics,wc,5
1640,ccb09d98-2349-11ea-8d10-74d02b9c93aa,Proposal writing,wc,2
1641,ccb09d98-2349-11ea-8d10-74d02b9c93aa,SEM,wc,5
1642,ccb09d98-2349-11ea-8d10-74d02b9c93aa,Advanced Cardiac Life Support (ACLS),np,1
1643,ccb09d98-2349-11ea-8d10-74d02b9c93aa,Negotiation,np,3
1644,ccb09d98-2349-11ea-8d10-74d02b9c93aa,Copywriting,np,3
1645,ccb09d98-2349-11ea-8d10-74d02b9c93aa,Paid social media advertisements,np,1
1646,ccb09d99-2349-11ea-9e50-74d02b9c93aa,CPR,Nu,3
1647,ccb09d99-2349-11ea-9e50-74d02b9c93aa,Task delegation,Nu,2
1648,ccb09d99-2349-11ea-9e50-74d02b9c93aa,Updated curriculum knowledge,Nu,3
1649,ccb09d99-2349-11ea-9e50-74d02b9c93aa,"Git/Version control (Github, gitlab)",Nu,3
1651,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,Cognos Analytics (IBM),Op,5
1652,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,Machine learning,Op,3
1653,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,CPR,Op,4
1654,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,Know Your Customers (KYC),Op,2
1655,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,Anti Money Laundering,XJ,4
1656,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,Wordpress,XJ,1
1657,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,Storytelling,XJ,3
1658,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,Clear communication,XJ,3
1659,ccb09d9c-2349-11ea-ac87-74d02b9c93aa,Search Engine and Keyword Optimization,GP,4
1660,ccb09d9c-2349-11ea-ac87-74d02b9c93aa,Adobe Creative Suite,GP,3
1661,ccb09d9c-2349-11ea-ac87-74d02b9c93aa,Infographics,GP,1
1662,ccb09d9c-2349-11ea-ac87-74d02b9c93aa,Lead generation,GP,3
1663,ccb09d9c-2349-11ea-ac87-74d02b9c93aa,Cold-calling,uh,4
1664,ccb09d9c-2349-11ea-ac87-74d02b9c93aa,Active listening,uh,3
1665,ccb09d9c-2349-11ea-ac87-74d02b9c93aa,Problem-solving,uh,1
1667,ccb09d9e-2349-11ea-b2ac-74d02b9c93aa,Targeting and marketing through visual communications,Hd,3
1669,ccb09da0-2349-11ea-9bfe-74d02b9c93aa,Physical endurance,sL,5
1670,ccb09da0-2349-11ea-9bfe-74d02b9c93aa,Educational platforms,sL,2
1672,ccb09da2-2349-11ea-889e-74d02b9c93aa,Emotional Intelligence,gs,5
1673,ccb09da2-2349-11ea-889e-74d02b9c93aa,Adobe Photoshop,gs,5
1674,ccb09da2-2349-11ea-889e-74d02b9c93aa,Brand management,YU,2
1675,ccb09da2-2349-11ea-889e-74d02b9c93aa,Adobe Creative Suite,YU,5
1676,ccb09da2-2349-11ea-889e-74d02b9c93aa,Photo editing,YU,4
1677,ccb09da2-2349-11ea-889e-74d02b9c93aa,Photoshop,YU,5
1678,ccb09da3-2349-11ea-9054-74d02b9c93aa,Patient care and assistance,PD,5
1679,ccb09da3-2349-11ea-9054-74d02b9c93aa,Entity Relationship Diagrams,PD,3
1680,ccb09da3-2349-11ea-9054-74d02b9c93aa,Paperwork/record-keeping abilities,PD,1
1681,ccb09da3-2349-11ea-9054-74d02b9c93aa,Revenue recognition,Zk,4
1682,ccb09da3-2349-11ea-9054-74d02b9c93aa,Six Sigma techniques,Zk,3
1683,ccb09da3-2349-11ea-9054-74d02b9c93aa,Cloud networking and file sharing,Zk,4
1684,ccb09da3-2349-11ea-9054-74d02b9c93aa,Photo editing,QS,5
1685,ccb09da3-2349-11ea-9054-74d02b9c93aa,Brand management,QS,4
1686,ccb09da3-2349-11ea-9054-74d02b9c93aa,R,QS,5
1687,ccb09da3-2349-11ea-9054-74d02b9c93aa,Cloud networking and file sharing,QS,5
1689,ccb09da5-2349-11ea-b939-74d02b9c93aa,SEM,Sf,2
1690,ccb09da5-2349-11ea-b939-74d02b9c93aa,Charisma,Sf,3
1691,ccb09da5-2349-11ea-b939-74d02b9c93aa,"Git/Version control (Github, gitlab)",Sf,1
1692,ccb09da6-2349-11ea-a21d-74d02b9c93aa,Six Sigma techniques,BX,1
1694,ccb09da8-2349-11ea-8adb-74d02b9c93aa,Patience,Ty,1
1695,ccb09da8-2349-11ea-8adb-74d02b9c93aa,Integration of visual communication in social media platforms,Ty,2
1696,ccb09da8-2349-11ea-8adb-74d02b9c93aa,Wireframes,Ty,2
1697,ccb09da8-2349-11ea-8adb-74d02b9c93aa,Revenue recognition,Ty,1
1698,ccb09da8-2349-11ea-8adb-74d02b9c93aa,SAS,KC,4
1699,ccb09da8-2349-11ea-8adb-74d02b9c93aa,The McKinsey 7s Framework,KC,5
1700,ccb09da9-2349-11ea-9362-74d02b9c93aa,Business Process Modeling,Qs,1
1701,ccb09da9-2349-11ea-9362-74d02b9c93aa,Email marketing,Qs,3
1702,ccb09da9-2349-11ea-9362-74d02b9c93aa,Porter’s Five Forces,Qs,4
1703,ccb09da9-2349-11ea-9362-74d02b9c93aa,Enthusiasm,Qs,1
1704,ccb0c3ee-2349-11ea-b017-74d02b9c93aa,Entity Relationship Diagrams,SD,4
1705,ccb0c3ee-2349-11ea-b017-74d02b9c93aa,Cloud networking and file sharing,SD,1
1706,ccb0c3ee-2349-11ea-b017-74d02b9c93aa,Ad design,SD,1
1707,ccb0c3ef-2349-11ea-a752-74d02b9c93aa,Research & Data analysis,sh,5
1711,ccb0c3f3-2349-11ea-bda0-74d02b9c93aa,Paperwork/record-keeping abilities,Rk,5
1712,ccb0c3f3-2349-11ea-bda0-74d02b9c93aa,Communication,TA,3
1713,ccb0c3f3-2349-11ea-bda0-74d02b9c93aa,Mathematics,QE,1
1714,ccb0c3f3-2349-11ea-bda0-74d02b9c93aa,Responsive design principles,QE,5
1715,ccb0c3f4-2349-11ea-8e31-74d02b9c93aa,Proposal writing,Oh,1
1716,ccb0c3f4-2349-11ea-8e31-74d02b9c93aa,Matlab,Oh,5
1717,ccb0c3f4-2349-11ea-8e31-74d02b9c93aa,Critical thinking,Fq,3
1718,ccb0c3f4-2349-11ea-8e31-74d02b9c93aa,Big Data Analysis,Fq,2
1719,ccb0c3f4-2349-11ea-8e31-74d02b9c93aa,Charisma,yp,4
1720,ccb0c3f4-2349-11ea-8e31-74d02b9c93aa,Photoshop,yp,4
1721,ccb0c3f4-2349-11ea-8e31-74d02b9c93aa,Data analysis,yp,3
1722,ccb0c3f5-2349-11ea-a23c-74d02b9c93aa,Technical writing,oG,5
1723,ccb0c3f5-2349-11ea-a23c-74d02b9c93aa,Know Your Customers (KYC),AE,3
1724,ccb0c3f5-2349-11ea-a23c-74d02b9c93aa,Educational platforms,AE,1
1725,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,Dealing with work-related stress,QG,4
1726,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,Technological savviness,QG,3
1727,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,Infection control,QG,5
1728,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,Social media and mobile marketing,Ty,4
1729,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,Clear communication,Ty,2
1730,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,Anti Money Laundering,Ty,2
1731,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,Microsoft Office Pack,XK,3
1732,ccb0c3f7-2349-11ea-8403-74d02b9c93aa,Compassion,iq,1
1733,ccb0c3f7-2349-11ea-8403-74d02b9c93aa,Agile Business Analysis,iq,2
1734,ccb0c3f7-2349-11ea-8403-74d02b9c93aa,Planning,iq,3
1735,ccb0c3f7-2349-11ea-8403-74d02b9c93aa,Machine learning,iq,2
1736,ccb0c3f7-2349-11ea-8403-74d02b9c93aa,Data entry,sM,1
1737,ccb0c3f7-2349-11ea-8403-74d02b9c93aa,Business Development,sM,3
1738,ccb0c3f7-2349-11ea-8403-74d02b9c93aa,Filing and paper management,YK,3
1739,ccb0c3f8-2349-11ea-a710-74d02b9c93aa,Mathematics,yC,2
1740,ccb0c3f8-2349-11ea-a710-74d02b9c93aa,Data visualization & pattern-finding through critical thinking,yC,3
1741,ccb0c3f8-2349-11ea-a710-74d02b9c93aa,Educational platforms,yC,5
1742,ccb0c3f8-2349-11ea-a710-74d02b9c93aa,CRO and A/B Testing,yC,3
1743,ccb0c3f8-2349-11ea-a710-74d02b9c93aa,Motivation,cS,4
1744,ccb0c3f8-2349-11ea-a710-74d02b9c93aa,Updated curriculum knowledge,cS,5
1745,ccb0c3f8-2349-11ea-a710-74d02b9c93aa,B2B Marketing,cS,3
1746,ccb0c3f9-2349-11ea-9b4a-74d02b9c93aa,Web analytics,Sz,1
1747,ccb0c3f9-2349-11ea-9b4a-74d02b9c93aa,Brand management,Sz,5
1748,ccb0c3f9-2349-11ea-9b4a-74d02b9c93aa,Cloud networking and file sharing,Sz,5
1749,ccb0c3f9-2349-11ea-9b4a-74d02b9c93aa,Communication,Sz,4
1750,ccb0c3fa-2349-11ea-a5ae-74d02b9c93aa,Attention to detail & aesthetics,Kx,4
1751,ccb0c3fa-2349-11ea-a5ae-74d02b9c93aa,Technical writing,KR,1
1752,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,Integration of visual communication in social media platforms,Tt,5
1753,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,SEO,Tt,1
1754,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,SQL,Tt,3
1755,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,Infection control,Xv,1
1756,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,Innovation,es,2
1757,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,Revenue recognition,es,5
1758,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,Basic knowledge of user interface communication,es,4
1759,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,Search Engine Optimization (SEO),es,1
1763,ccb0c3ff-2349-11ea-97b6-74d02b9c93aa,Numerical competence,nB,3
1764,ccb0c3ff-2349-11ea-97b6-74d02b9c93aa,SEO,nB,4
1765,ccb0c3ff-2349-11ea-97b6-74d02b9c93aa,Javascript,nB,2
1766,ccb0c400-2349-11ea-a1fe-74d02b9c93aa,SQL,lN,2
1767,ccb0c400-2349-11ea-a1fe-74d02b9c93aa,Scala,lN,2
1768,ccb0c400-2349-11ea-a1fe-74d02b9c93aa,Paid social media advertisements,lN,2
1769,ccb0c401-2349-11ea-8f03-74d02b9c93aa,SEM,UM,4
1770,ccb0c401-2349-11ea-8f03-74d02b9c93aa,Effective communication and sociability,UM,2
1771,ccb0c401-2349-11ea-8f03-74d02b9c93aa,Telemetry,UM,4
1772,ccb0c402-2349-11ea-9ba6-74d02b9c93aa,Physical endurance,BD,4
1773,ccb0c402-2349-11ea-9ba6-74d02b9c93aa,Effective communication and sociability,BD,1
1774,ccb0c402-2349-11ea-9ba6-74d02b9c93aa,Visual Basic,BD,5
1775,ccb0c402-2349-11ea-9ba6-74d02b9c93aa,Cold-calling,is,4
1776,ccb0c402-2349-11ea-9ba6-74d02b9c93aa,Infographics,is,5
1777,ccb0c402-2349-11ea-9ba6-74d02b9c93aa,Time management,FL,5
1779,ccb0c404-2349-11ea-9ed9-74d02b9c93aa,Attention to detail,dE,3
1780,ccb0c404-2349-11ea-9ed9-74d02b9c93aa,Sales,dE,4
1781,ccb0c404-2349-11ea-9ed9-74d02b9c93aa,Motivation,mS,4
1782,ccb0c404-2349-11ea-9ed9-74d02b9c93aa,Enthusiasm,mS,1
1783,ccb0c404-2349-11ea-9ed9-74d02b9c93aa,Porter’s Five Forces,mS,3
1784,ccb0c404-2349-11ea-9ed9-74d02b9c93aa,Entity Relationship Diagrams,mS,5
1790,ccb0c40a-2349-11ea-a689-74d02b9c93aa,CSS preprocessors,Fi,3
1791,ccb0c40a-2349-11ea-a689-74d02b9c93aa,CPR,Fi,1
1792,ccb0c40a-2349-11ea-a689-74d02b9c93aa,HTML/CSS,HB,5
1793,ccb0c40a-2349-11ea-a689-74d02b9c93aa,Cold-calling,HB,4
1794,ccb0c40a-2349-11ea-a689-74d02b9c93aa,Big Data Analysis,HB,3
1795,ccb0c40a-2349-11ea-a689-74d02b9c93aa,Data Mapping,HB,3
1796,ccb0c40b-2349-11ea-a633-74d02b9c93aa,Charisma,pe,3
1797,ccb0c40b-2349-11ea-a633-74d02b9c93aa,Telemetry,pe,5
1798,ccb0c40b-2349-11ea-a633-74d02b9c93aa,Accounting Software,pe,3
1799,ccb0c40b-2349-11ea-a633-74d02b9c93aa,Illustrator,pe,1
1800,ccb0c40c-2349-11ea-ad1d-74d02b9c93aa,Scala,Rm,5
1801,ccb0c40c-2349-11ea-ad1d-74d02b9c93aa,Adobe Photoshop,Rm,4
1802,ccb0c40c-2349-11ea-ad1d-74d02b9c93aa,Microsoft Excel,Rm,5
1803,ccb0c40c-2349-11ea-ad1d-74d02b9c93aa,Attention to detail & aesthetics,Rm,5
1804,ccb0c40c-2349-11ea-ad1d-74d02b9c93aa,Photoshop,Tn,5
1805,ccb0c40c-2349-11ea-ad1d-74d02b9c93aa,Motivation,ig,3
1806,ccb0c40c-2349-11ea-ad1d-74d02b9c93aa,Microsoft Office Pack,ig,5
1807,ccb0c40c-2349-11ea-ad1d-74d02b9c93aa,Logo creation,ig,4
1808,ccb0c40c-2349-11ea-ad1d-74d02b9c93aa,Surgery preparation,ig,3
1809,ccb0c40d-2349-11ea-ba7c-74d02b9c93aa,Storyboarding,ga,4
1810,ccb0c40d-2349-11ea-ba7c-74d02b9c93aa,Emotional Intelligence,ga,1
1811,ccb0c40d-2349-11ea-ba7c-74d02b9c93aa,Innovation,ga,1
1812,ccb0c40d-2349-11ea-ba7c-74d02b9c93aa,Web scraping,ga,3
1813,ccb0c40e-2349-11ea-9b10-74d02b9c93aa,Paid social media advertisements,bc,4
1814,ccb0c40e-2349-11ea-9b10-74d02b9c93aa,Web scraping,bc,2
1815,ccb0c40e-2349-11ea-9b10-74d02b9c93aa,Creativity,bc,2
1816,ccb0c40e-2349-11ea-9b10-74d02b9c93aa,Javascript,bc,1
1817,ccb0c40e-2349-11ea-9b10-74d02b9c93aa,Research & Data analysis,nD,3
1818,ccb0c40e-2349-11ea-9b10-74d02b9c93aa,Infographics,nD,5
1819,ccb0c40e-2349-11ea-9b10-74d02b9c93aa,Technical and non-technical communication,nD,1
1820,ccb0c40f-2349-11ea-8bb2-74d02b9c93aa,Project/campaign management,Uf,1
1821,ccb0c40f-2349-11ea-8bb2-74d02b9c93aa,Brand management,Uf,1
1822,ccb0c40f-2349-11ea-8bb2-74d02b9c93aa,Public speaking,Uf,2
1823,ccb0c410-2349-11ea-ae98-74d02b9c93aa,Interactive media design,Ka,3
1824,ccb0c410-2349-11ea-ae98-74d02b9c93aa,Communication,Ka,1
1825,ccb0c410-2349-11ea-ae98-74d02b9c93aa,Ad design,Ka,2
1826,ccb0c410-2349-11ea-ae98-74d02b9c93aa,Big Data Analysis,Ka,4
1830,ccb0c414-2349-11ea-9e06-74d02b9c93aa,Buyer-Responsive selling,zM,1
1831,ccb0c414-2349-11ea-9e06-74d02b9c93aa,The McKinsey 7s Framework,zM,4
1832,ccb0c414-2349-11ea-9e06-74d02b9c93aa,Microsoft Visio,zM,2
1833,ccb0c415-2349-11ea-ad94-74d02b9c93aa,Creativity,tn,4
1834,ccb0c415-2349-11ea-ad94-74d02b9c93aa,Business Development,tn,5
1835,ccb0c415-2349-11ea-ad94-74d02b9c93aa,Javascript,tn,5
1836,ccb0c415-2349-11ea-ad94-74d02b9c93aa,Surgery preparation,tn,5
1837,ccb0c415-2349-11ea-ad94-74d02b9c93aa,Project/campaign management,IZ,4
1838,ccb0c415-2349-11ea-ad94-74d02b9c93aa,Cognos Analytics (IBM),vu,2
1839,ccb0c416-2349-11ea-b579-74d02b9c93aa,General business knowledge,Wl,5
1840,ccb0c416-2349-11ea-b579-74d02b9c93aa,Big Data Analysis,FK,5
1841,ccb0c416-2349-11ea-b579-74d02b9c93aa,Content Management Systems (CMS),FK,5
1842,ccb0c416-2349-11ea-b579-74d02b9c93aa,Responsive design principles,FK,4
1843,ccb0c416-2349-11ea-b579-74d02b9c93aa,Filing and paper management,FK,2
1844,ccb0c417-2349-11ea-8de0-74d02b9c93aa,Enthusiasm,RR,3
1845,ccb0c417-2349-11ea-8de0-74d02b9c93aa,Revenue recognition,RR,5
1846,ccb0c417-2349-11ea-8de0-74d02b9c93aa,Cold-calling,hO,5
1847,ccb0c417-2349-11ea-8de0-74d02b9c93aa,CSS preprocessors,hO,3
1848,ccb0c417-2349-11ea-8de0-74d02b9c93aa,Negotiation,hO,2
1849,ccb0c417-2349-11ea-8de0-74d02b9c93aa,Content Management Systems (CMS),hO,1
1850,ccb0c417-2349-11ea-8de0-74d02b9c93aa,Agile Business Analysis,Je,1
1851,ccb0c417-2349-11ea-8de0-74d02b9c93aa,CRO and A/B Testing,Je,4
1852,ccb0c417-2349-11ea-8de0-74d02b9c93aa,CRO and A/B Testing,Je,5
1854,ccb0c419-2349-11ea-a624-74d02b9c93aa,Clear communication,Ue,3
1855,ccb0c419-2349-11ea-a624-74d02b9c93aa,Cold-calling,Ue,2
1856,ccb0c419-2349-11ea-a624-74d02b9c93aa,Innovation,Ue,5
1857,ccb0c41a-2349-11ea-b5ca-74d02b9c93aa,Data visualization & pattern-finding through critical thinking,Wu,4
1858,ccb0c41b-2349-11ea-96ed-74d02b9c93aa,Scala,na,4
1859,ccb0c41b-2349-11ea-96ed-74d02b9c93aa,Physical endurance,na,4
1860,ccb0c41b-2349-11ea-96ed-74d02b9c93aa,Emotional Intelligence,na,4
1861,ccb0c41c-2349-11ea-ba06-74d02b9c93aa,Bookkeeping through Excel,Sx,2
1862,ccb0c41c-2349-11ea-ba06-74d02b9c93aa,Digital printing,CN,2
1863,ccb0c41c-2349-11ea-ba06-74d02b9c93aa,Acute care,CN,5
1865,ccb0c41e-2349-11ea-95f6-74d02b9c93aa,Cognos Analytics (IBM),aW,1
1866,ccb0c41e-2349-11ea-95f6-74d02b9c93aa,Business Process Modeling,aW,2
1867,ccb0c41e-2349-11ea-95f6-74d02b9c93aa,People management,aW,5
1868,ccb0c41e-2349-11ea-95f6-74d02b9c93aa,Storytelling,eo,3
1869,ccb0c41e-2349-11ea-95f6-74d02b9c93aa,Responsive design principles,eo,3
1870,ccb0c41e-2349-11ea-95f6-74d02b9c93aa,Business Development,eo,5
1871,ccb0c41e-2349-11ea-95f6-74d02b9c93aa,Research and data analysis,WN,5
1872,ccb0c41f-2349-11ea-adc0-74d02b9c93aa,System Context Diagrams,aD,1
1875,ccb0c422-2349-11ea-8903-74d02b9c93aa,Negotiation,Si,5
1876,ccb0c422-2349-11ea-8903-74d02b9c93aa,Buyer-Responsive selling,Si,5
1877,ccb0c422-2349-11ea-8903-74d02b9c93aa,Python,Si,3
1878,ccb0c422-2349-11ea-8903-74d02b9c93aa,Negotiation,Ra,1
1879,ccb0c422-2349-11ea-8903-74d02b9c93aa,Enthusiasm,Ra,1
1880,ccb0c422-2349-11ea-8903-74d02b9c93aa,Lead generation,Ra,3
1881,ccb0c422-2349-11ea-8903-74d02b9c93aa,Porter’s Five Forces,Ra,5
1882,ccb0c422-2349-11ea-8903-74d02b9c93aa,Buyer engagement,jX,2
1883,ccb0c423-2349-11ea-8d4d-74d02b9c93aa,Technological & digital literacy,Ne,1
1884,ccb0c423-2349-11ea-8d4d-74d02b9c93aa,Filing and paper management,Ne,5
1885,ccb0c423-2349-11ea-8d4d-74d02b9c93aa,Acute care,aK,5
1886,ccb0c423-2349-11ea-8d4d-74d02b9c93aa,Creativity,rF,5
1887,ccb0c423-2349-11ea-8d4d-74d02b9c93aa,CSS preprocessors,rF,4
1888,ccb0c423-2349-11ea-8d4d-74d02b9c93aa,Photo editing,rF,1
1889,ccb0c423-2349-11ea-8d4d-74d02b9c93aa,STATA,rF,1
1890,ccb0c424-2349-11ea-8e38-74d02b9c93aa,Know Your Customers (KYC),bR,2
1891,ccb0c424-2349-11ea-8e38-74d02b9c93aa,Negotiation,bR,2
1892,ccb0c424-2349-11ea-8e38-74d02b9c93aa,Wordpress,MD,4
1893,ccb0c424-2349-11ea-8e38-74d02b9c93aa,Dealing with work-related stress,MD,2
