,user_id,school_name,graduation_year,department,degree
657,ccb09d82-2349-11ea-8ae0-74d02b9c93aa,Chulalongkorn University,1357136261,Application Software Centre (ASC),2.2471705542363267
658,ccb09d83-2349-11ea-877e-74d02b9c93aa,Technical University of Berlin,1402654258,Mechanical Engineering,2.1783118750621853
659,ccb09d83-2349-11ea-877e-74d02b9c93aa,University of Luxembourg,1442883155,Mechanical Engineering,2.129629806582726
661,ccb09d85-2349-11ea-9d40-74d02b9c93aa,University of Ioannina,1555769524,ABC-EDS Research Academy,3.1904911210808127
662,ccb09d85-2349-11ea-9d40-74d02b9c93aa,University of Liverpool,1566761656,Centre for Environmental Science and Engineering (CESE),2.690697558262136
663,ccb09d85-2349-11ea-9d40-74d02b9c93aa,University of Massachusetts,1444953835,Centre for Environmental Science and Engineering (CESE),3.724541676494849
664,ccb09d86-2349-11ea-bd6e-74d02b9c93aa,University of Alcalá,1429107845,National Centre for Aerospace Innovation and Research (NCAIR),3.7108003404823036
665,ccb09d86-2349-11ea-bd6e-74d02b9c93aa,Chulalongkorn University,1473520359,National Centre for Aerospace Innovation and Research (NCAIR),3.6374080977202237
666,ccb09d87-2349-11ea-a9db-74d02b9c93aa,University of Hull,1494495746,Sophisticated Analytical Instrument Facility (SAIF),2.285150373392737
667,ccb09d87-2349-11ea-a9db-74d02b9c93aa,Edith Cowan University,1304041243,Sophisticated Analytical Instrument Facility (SAIF),3.6895824348161774
668,ccb09d88-2349-11ea-9e8f-74d02b9c93aa,Paris Dauphine University,1200357382,Computer Centre (CC),3.836819175860141
669,ccb09d88-2349-11ea-9e8f-74d02b9c93aa,Pennsylvania State University,1376034954,Educational Technology,2.1130362111049124
670,ccb09d88-2349-11ea-9e8f-74d02b9c93aa,University of Manitoba,1321377235,Industrial Design Centre,2.9352002649809843
671,ccb09d89-2349-11ea-8b20-74d02b9c93aa,University of Vigo,1439867939,Centre of Studies in Resources Engineering (CSRE),2.841555916587809
672,ccb09d89-2349-11ea-8b20-74d02b9c93aa,Lomonosov Moscow State University,1526674743,Biosciences and Bioengineering,2.6270361385018
673,ccb09d8a-2349-11ea-8498-74d02b9c93aa,University of Konstanz,1481319324,Energy Science and Engineering,2.8415631399113632
674,ccb09d8a-2349-11ea-8498-74d02b9c93aa,University of Colorado Boulder,1350394811,Energy Science and Engineering,3.619282443811919
675,ccb09d8a-2349-11ea-8498-74d02b9c93aa,Chalmers University of Technology,1353409678,Center for Learning and Teaching (PPCCLT),3.4050985920708166
676,ccb09d8b-2349-11ea-99b2-74d02b9c93aa,Gdańsk University of Technology,1442521386,Educational Technology,2.3355975887963063
677,ccb09d8b-2349-11ea-99b2-74d02b9c93aa,University of Vigo,1229255441,Educational Technology,3.923495639526598
678,ccb09d8b-2349-11ea-99b2-74d02b9c93aa,Andhra University,1327371196,Educational Technology,2.5274158068628747
680,ccb09d8d-2349-11ea-8a40-74d02b9c93aa,New University of Lisbon,1571555179,National Center of Excellence in Technology for Internal Security (NCETIS),2.7101025832138683
681,ccb09d8d-2349-11ea-8a40-74d02b9c93aa,Polytechnic University of Catalonia,1555034561,National Center of Excellence in Technology for Internal Security (NCETIS),1.8669102871467216
682,ccb09d8e-2349-11ea-97f4-74d02b9c93aa,University of Padua,1484601745,Chemical Engineering,2.1993596217765767
683,ccb09d8e-2349-11ea-97f4-74d02b9c93aa,University of Greenwich,1398516890,Application Software Centre (ASC),2.168469628798156
684,ccb09d8f-2349-11ea-a072-74d02b9c93aa,Texas Tech University,1523064051,Earth Sciences,2.3779264311876767
685,ccb09d8f-2349-11ea-a072-74d02b9c93aa,University of Neuchâtel,1537828785,Earth Sciences,1.854397974719174
686,ccb09d8f-2349-11ea-a072-74d02b9c93aa,London School of Economics and Political Science,1573575002,Energy Science and Engineering,3.4558364277949325
687,ccb09d90-2349-11ea-a4e7-74d02b9c93aa,Wageningen University and Research Center,882837859,Earth Sciences,3.938058063943127
691,ccb09d94-2349-11ea-aee3-74d02b9c93aa,University of Pécs,1077739435,Centre of Studies in Resources Engineering (CSRE),2.1860940747716486
692,ccb09d94-2349-11ea-aee3-74d02b9c93aa,Capital Medical University,1133360128,Civil Engineering,1.9770296016685456
693,ccb09d94-2349-11ea-aee3-74d02b9c93aa,University of Auckland,1111729359,Civil Engineering,3.3981501541023422
694,ccb09d95-2349-11ea-a98e-74d02b9c93aa,Université Libre de Bruxelles,1533048042,Application Software Centre (ASC),2.256842447199572
695,ccb09d95-2349-11ea-a98e-74d02b9c93aa,Old Dominion University,1325530684,Application Software Centre (ASC),1.9913280186479088
696,ccb09d96-2349-11ea-b488-74d02b9c93aa,University of Strasbourg,1342724451,Humanities & Social Science,3.0980228965705203
697,ccb09d96-2349-11ea-b488-74d02b9c93aa,University of Greenwich,1566314840,Humanities & Social Science,2.7711336299317555
698,ccb09d96-2349-11ea-b488-74d02b9c93aa,Laval University,1084554213,Centre for Urban Science and Engineering (C-USE),3.7404135881813567
699,ccb09d97-2349-11ea-bde0-74d02b9c93aa,Stellenbosch University,1458061690,National Centre for Aerospace Innovation and Research (NCAIR),3.208425602252688
700,ccb09d98-2349-11ea-8d10-74d02b9c93aa,Anadolu University,1124387052,Systems and Control Engineering,2.4639491689504176
701,ccb09d98-2349-11ea-8d10-74d02b9c93aa,École Normale Supérieure de Lyon,992659263,Centre for Environmental Science and Engineering (CESE),2.9843942533915984
702,ccb09d98-2349-11ea-8d10-74d02b9c93aa,University College London,1497866267,Systems and Control Engineering,2.0309985979854845
703,ccb09d99-2349-11ea-9e50-74d02b9c93aa,University of Guelph,1404693150,Centre for Aerospace Systems Design and Engineering (CASDE),2.2780619353236773
704,ccb09d99-2349-11ea-9e50-74d02b9c93aa,University of Houston,1348389831,Centre for Urban Science and Engineering (C-USE),2.8524252421895486
705,ccb09d99-2349-11ea-9e50-74d02b9c93aa,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),1293040038,ABC-EDS Research Academy,2.9149922905647085
706,ccb09d9a-2349-11ea-9b96-74d02b9c93aa,Johannes Kepler University of Linz,1548065814,Sophisticated Analytical Instrument Facility (SAIF),3.7627088210666315
707,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,University of Texas at Arlington,1323866414,National Center of Excellence in Technology for Internal Security (NCETIS),3.2987207524089577
708,ccb09d9b-2349-11ea-af6a-74d02b9c93aa,Cornell University,1522901426,Centre for Distance Engineering Education Programme (CDEEP),3.6666927350042213
709,ccb09d9c-2349-11ea-ac87-74d02b9c93aa,Federal University of Viçosa,1576864016,Centre for Aerospace Systems Design and Engineering (CASDE),3.985289501042128
710,ccb09d9c-2349-11ea-ac87-74d02b9c93aa,Florida State University,1576864016,Systems and Control Engineering,2.534423267156174
711,ccb09d9d-2349-11ea-a0ad-74d02b9c93aa,University of Bremen,729507476,Aerospace Engineering,3.4555607270532436
712,ccb09d9d-2349-11ea-a0ad-74d02b9c93aa,University of Texas at Austin,1377856326,Aerospace Engineering,3.9286170931543074
713,ccb09d9e-2349-11ea-b2ac-74d02b9c93aa,Shahid Beheshti University,1545080543,ABC-EDS Research Academy,2.519749858922604
714,ccb09d9f-2349-11ea-8e40-74d02b9c93aa,"University of California, San Diego",1555569480,Industrial Engineering and Operations Research (IEOR),2.2908706719263705
716,ccb09da1-2349-11ea-85ab-74d02b9c93aa,University at Buffalo,1042987232,Biosciences and Bioengineering,2.20722625278802
717,ccb09da2-2349-11ea-889e-74d02b9c93aa,Ca’ Foscari University of Venice,1488226515,Energy Science and Engineering,3.8660848185220944
718,ccb09da2-2349-11ea-889e-74d02b9c93aa,Portland State University,1555297887,Energy Science and Engineering,3.6112496871069766
719,ccb09da3-2349-11ea-9054-74d02b9c93aa,Chonnam National University,1519250111,Centre for Entrepreneurship (DSCE),2.3388994350892798
720,ccb09da3-2349-11ea-9054-74d02b9c93aa,Vanderbilt University,1220544873,Centre for Entrepreneurship (DSCE),2.8489392674680736
721,ccb09da4-2349-11ea-a0c3-74d02b9c93aa,Showa University,1352187804,National Centre for Mathematics (NCM),3.662269141629413
722,ccb09da4-2349-11ea-a0c3-74d02b9c93aa,University of Hohenheim,937938861,Centre for Formal Design and Verification of Software (CFDVS),3.53617409343767
723,ccb09da5-2349-11ea-b939-74d02b9c93aa,VU University Amsterdam,1463812231,National Center of Excellence in Technology for Internal Security (NCETIS),3.0286243034962643
724,ccb09da5-2349-11ea-b939-74d02b9c93aa,University of South Australia,1559030173,National Center of Excellence in Technology for Internal Security (NCETIS),3.795912776514794
725,ccb09da5-2349-11ea-b939-74d02b9c93aa,Federal University of Viçosa,1525026585,Computer Centre (CC),3.891191445012205
726,ccb09da6-2349-11ea-a21d-74d02b9c93aa,University of Nice Sophia Antipolis,1434599367,Climate Studies,3.2455151290478526
727,ccb09da7-2349-11ea-8daa-74d02b9c93aa,Amirkabir University of Technology,1171856369,Physics,2.5618269646564467
728,ccb09da7-2349-11ea-8daa-74d02b9c93aa,University of Wisconsin-Milwaukee,1321017484,Physics,2.904648461158477
729,ccb09da8-2349-11ea-8adb-74d02b9c93aa,Tomsk Polytechnic University,1429204060,Computer Science & Engineering,3.710369370486133
730,ccb09da9-2349-11ea-9362-74d02b9c93aa,Shanghai University,1442644197,Chemistry,2.2634339753060746
731,ccb09da9-2349-11ea-9362-74d02b9c93aa,Liverpool John Moores University,1401833353,School of Management,3.715172689293
732,ccb0c3ee-2349-11ea-b017-74d02b9c93aa,Ulster University,1140106028,Computer Science & Engineering,3.744181412080317
733,ccb0c3ee-2349-11ea-b017-74d02b9c93aa,University of Helsinki,1163745729,Computer Science & Engineering,3.0596557021687807
734,ccb0c3ef-2349-11ea-a752-74d02b9c93aa,Toyohashi University of Technology,1530165904,Computer Centre (CC),2.4024629547975467
735,ccb0c3ef-2349-11ea-a752-74d02b9c93aa,University of Utah,1544010679,Computer Centre (CC),1.94931903314178
736,ccb0c3f0-2349-11ea-ace3-74d02b9c93aa,Paris Descartes University,1414299598,Centre for Environmental Science and Engineering (CESE),3.7607929317288953
737,ccb0c3f1-2349-11ea-98e1-74d02b9c93aa,Kyushu Institute of Technology,1535169131,Electrical Engineering,3.9927189638502716
738,ccb0c3f1-2349-11ea-98e1-74d02b9c93aa,Eötvös Loránd University,1123464572,Electrical Engineering,2.087875585967259
739,ccb0c3f2-2349-11ea-ae1d-74d02b9c93aa,University of Westminster,1199454540,Centre of Studies in Resources Engineering (CSRE),2.949076726231029
740,ccb0c3f2-2349-11ea-ae1d-74d02b9c93aa,University of Turku,1437073336,Centre of Studies in Resources Engineering (CSRE),2.577631286691216
741,ccb0c3f2-2349-11ea-ae1d-74d02b9c93aa,University of Paris North – Paris 13,1221539150,Centre of Studies in Resources Engineering (CSRE),2.209855537314549
743,ccb0c3f4-2349-11ea-8e31-74d02b9c93aa,University of Georgia,1555521144,Climate Studies,2.045152616573428
745,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,University of Alcalá,1402950637,Systems and Control Engineering,2.154777543819609
746,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,Semmelweis University,1433933144,Systems and Control Engineering,3.5711996535101767
747,ccb0c3f6-2349-11ea-bada-74d02b9c93aa,Rio de Janeiro State University (UERJ),1546708650,Systems and Control Engineering,2.7010777568565554
749,ccb0c3f8-2349-11ea-a710-74d02b9c93aa,Aarhus University,1576864016,Computer Science & Engineering,3.3399601772814886
752,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,University of Cape Town,1561406796,Application Software Centre (ASC),2.678792617817767
753,ccb0c3fb-2349-11ea-b8e2-74d02b9c93aa,National Yang-Ming University,1364532337,Application Software Centre (ASC),3.9052605013805355
754,ccb0c3fc-2349-11ea-b307-74d02b9c93aa,Stony Brook University,884821928,Energy Science and Engineering,2.730774586691361
755,ccb0c3fc-2349-11ea-b307-74d02b9c93aa,"University of California, Riverside",1540477642,Energy Science and Engineering,2.5845915373308044
756,ccb0c3fc-2349-11ea-b307-74d02b9c93aa,New Jersey Institute of Technology,1085238713,School of Management,2.7003447567471315
758,ccb0c3fe-2349-11ea-82bb-74d02b9c93aa,Shanghai Jiao Tong University,914736793,Centre for Entrepreneurship (DSCE),2.7618221632407303
759,ccb0c3fe-2349-11ea-82bb-74d02b9c93aa,Tel Aviv University,903029227,Centre for Entrepreneurship (DSCE),2.0869589391414056
760,ccb0c3fe-2349-11ea-82bb-74d02b9c93aa,University of Granada,1084304504,Mechanical Engineering,2.055607760786064
761,ccb0c3ff-2349-11ea-97b6-74d02b9c93aa,University of Arkansas,973327058,National Centre for Mathematics (NCM),3.542963948503431
765,ccb0c403-2349-11ea-b3a3-74d02b9c93aa,University of São Paulo,1095417013,Chemistry,1.989299895504385
766,ccb0c403-2349-11ea-b3a3-74d02b9c93aa,State University of Campinas,1228750105,Chemistry,3.415647055428715
767,ccb0c403-2349-11ea-b3a3-74d02b9c93aa,Howard University,957097053,Computer Science & Engineering,3.8908988189834286
768,ccb0c404-2349-11ea-9ed9-74d02b9c93aa,Bauman Moscow State Technical University,943019068,Centre for Urban Science and Engineering (C-USE),2.306799638614831
769,ccb0c404-2349-11ea-9ed9-74d02b9c93aa,National Chung Cheng University,1303048457,Centre for Urban Science and Engineering (C-USE),1.9536003566919176
770,ccb0c404-2349-11ea-9ed9-74d02b9c93aa,Kyushu University,1507824879,Aerospace Engineering,3.0143215274941206
771,ccb0c405-2349-11ea-a5d8-74d02b9c93aa,King Mongkut’s University of Technology Thonburi,1548037869,Centre for Entrepreneurship (DSCE),2.36182651218868
772,ccb0c405-2349-11ea-a5d8-74d02b9c93aa,Northumbria University,1272933932,Centre for Entrepreneurship (DSCE),1.9685235602921989
773,ccb0c405-2349-11ea-a5d8-74d02b9c93aa,University of South Africa,1573233735,Centre for Policy Studies (CPS),3.7287144215052592
774,ccb0c406-2349-11ea-bafd-74d02b9c93aa,University of Bradford,1550017874,Center for Learning and Teaching (PPCCLT),3.67481272721201
775,ccb0c407-2349-11ea-9cc4-74d02b9c93aa,Shahid Beheshti University,1227866747,Centre for Formal Design and Verification of Software (CFDVS),2.5329753807333977
776,ccb0c407-2349-11ea-9cc4-74d02b9c93aa,State University of New York Albany,1494161879,Centre for Formal Design and Verification of Software (CFDVS),3.1550970581832973
777,ccb0c407-2349-11ea-9cc4-74d02b9c93aa,Konkuk University,1444070416,Centre for Urban Science and Engineering (C-USE),3.03010623165144
778,ccb0c408-2349-11ea-809f-74d02b9c93aa,University of Calgary,1264140445,Center for Learning and Teaching (PPCCLT),2.680717427931887
779,ccb0c408-2349-11ea-809f-74d02b9c93aa,University of Waterloo,1133959340,Center for Learning and Teaching (PPCCLT),3.0168154302165435
780,ccb0c408-2349-11ea-809f-74d02b9c93aa,William & Mary,1189858077,National Center of Excellence in Technology for Internal Security (NCETIS),2.87920941260973
781,ccb0c409-2349-11ea-bbd2-74d02b9c93aa,University of Rennes 1,1522302164,Energy Science and Engineering,3.0886684527504897
782,ccb0c409-2349-11ea-bbd2-74d02b9c93aa,University of A Coruña,1458349615,Energy Science and Engineering,2.9876290647103643
783,ccb0c409-2349-11ea-bbd2-74d02b9c93aa,Capital Medical University,1273043398,Centre for Distance Engineering Education Programme (CDEEP),1.9510851223959282
785,ccb0c40b-2349-11ea-a633-74d02b9c93aa,Belarusian State University,1576864016,Centre for Aerospace Systems Design and Engineering (CASDE),3.464782748699616
787,ccb0c40d-2349-11ea-ba7c-74d02b9c93aa,University of Surrey,1563513045,Centre for Technology Alternatives for Rural Areas (CTARA),2.964386715194478
788,ccb0c40d-2349-11ea-ba7c-74d02b9c93aa,Iran University of Science and Technology,1561736793,Centre for Technology Alternatives for Rural Areas (CTARA),3.0172627798079112
789,ccb0c40e-2349-11ea-9b10-74d02b9c93aa,University of Salamanca,1444494010,Energy Science and Engineering,2.9736534638901126
790,ccb0c40e-2349-11ea-9b10-74d02b9c93aa,Coventry University,1449763649,Energy Science and Engineering,2.244501782857399
791,ccb0c40f-2349-11ea-8bb2-74d02b9c93aa,Novosibirsk State University,1563354396,Chemical Engineering,3.8999128891135637
792,ccb0c410-2349-11ea-ae98-74d02b9c93aa,Bournemouth University,818317645,Centre for Distance Engineering Education Programme (CDEEP),1.8312007607969267
793,ccb0c410-2349-11ea-ae98-74d02b9c93aa,Wageningen University and Research Center,1499801900,Centre for Distance Engineering Education Programme (CDEEP),2.112307394616128
794,ccb0c411-2349-11ea-8ce8-74d02b9c93aa,University of Castilla-La Mancha,1389395224,Biosciences and Bioengineering,2.4909518890128197
795,ccb0c411-2349-11ea-8ce8-74d02b9c93aa,University of Turku,1538498129,Biosciences and Bioengineering,3.8788043552559435
796,ccb0c411-2349-11ea-8ce8-74d02b9c93aa,Pontifical Catholic University of Paraná,1383923183,Aerospace Engineering,3.846976123107108
797,ccb0c412-2349-11ea-861e-74d02b9c93aa,University of Ioannina,1551383841,Energy Science and Engineering,3.7462881335366256
798,ccb0c412-2349-11ea-861e-74d02b9c93aa,Stockholm University,1040873767,Energy Science and Engineering,3.4428163010239707
800,ccb0c414-2349-11ea-9e06-74d02b9c93aa,Technion Israel Institute of Technology,1576864016,Centre for Distance Engineering Education Programme (CDEEP),3.617967777439028
801,ccb0c415-2349-11ea-ad94-74d02b9c93aa,Bar-Ilan University,1466811569,Biosciences and Bioengineering,2.569813376333746
802,ccb0c415-2349-11ea-ad94-74d02b9c93aa,La Trobe University,1538574610,Biosciences and Bioengineering,3.606708399643322
804,ccb0c417-2349-11ea-8de0-74d02b9c93aa,Technical University of Denmark,870219090,Climate Studies,1.8101071685393872
805,ccb0c417-2349-11ea-8de0-74d02b9c93aa,University of Stuttgart,1163102156,Mathematics,1.9156589533864408
806,ccb0c418-2349-11ea-8c2b-74d02b9c93aa,University of Eastern Finland,1576864016,ABC-EDS Research Academy,2.344680499682959
807,ccb0c418-2349-11ea-8c2b-74d02b9c93aa,University of Greenwich,1576864016,Centre for Distance Engineering Education Programme (CDEEP),3.7161992685825487
